,latitude,longitude
171127,34.108611,70.537778
171128,34.165506,70.621883
171134,37.141667,69.804444
171135,36.183876,64.875046
171136,35.921051,64.774544
171137,36.694386,71.145233
171138,33.171683,68.785336
171148,32.746111,69.297778
171152,36.728591,68.868066
171153,36.728591,68.868066
171175,34.165506,70.621883
171176,34.115677,70.463646
171177,34.2,70.283333
171178,33.336913,69.918208
171210,36.066322,65.375885
171211,36.122909,65.42349
171212,36.122909,65.42349
171213,35.947552,68.710327
171233,34.115677,70.463646
171234,34.689769,70.14558
171272,31.515436,65.17141
171273,31.631083,65.742226
171290,34.516895,69.147011
171310,35.100278,69.22
171319,34.346722,62.197315
171326,31.619314,65.050156
171327,31.619314,65.050156
171329,36.7025,67.741944
171334,36.099845,66.207712
171342,36.034444,64.557778
171343,35.598206,64.763659
171344,36.303825,65.482079
171358,36.670259,69.016038
171359,36.178903,68.745306
171360,34.966667,69.566667
171388,34.162774,70.617265
171403,36.216667,69.15
171408,34.984444,69.326389
171410,36.216667,69.246111
171458,32.106665,63.864057
171481,33.542622,68.415329
171510,31.62186,64.248754
171511,32.550934,62.922222
171513,34.195751,70.786385
171514,32.634048,65.893608
171515,34.855579,69.649468
171516,34.846589,71.097317
171517,34.171831,70.621679
171546,37.156181,68.956635
171551,33.965278,69.075
171553,34.115677,70.463646
171568,31.972896,67.375457
171571,31.026149,62.450415
171581,34.263149,70.78821
171598,32.071931,64.838837
171599,32.270119,65.049683
171642,31.026149,62.450415
171643,36.436667,70.791111
171666,33.976122,69.682588
171669,31.60063,64.369652
171670,33.335258,69.928467
171671,33.335258,69.928467
171673,37.318238,70.385732
171680,34.417122,70.449593
171691,34.855085,63.486204
171694,31.610308,64.960533
171725,36.266933,68.019691
171726,36.705776,68.87706
171729,31.499713,65.000854
171738,31.132534,64.212871
171739,31.132511,64.212898
171740,34.290942,70.760212
171741,35.857001,64.550338
171777,33.049722,68.645556
171798,34.920556,71.118338
171813,32.677851,61.981391
171829,34.704444,70.239444
171831,35.93078,70.758318
171832,35.931442,70.759624
171833,35.931442,70.759624
171834,34.444353,70.499055
171840,34.516895,69.147011
171871,36.143795,65.444508
171872,33.791667,69.910833
171901,36.025482,68.674995
171936,34.674866,70.21344
171952,37.10783,70.567558
171960,31.60063,64.369652
171976,34.516895,69.147011
171986,36.703552,68.847084
172011,31.631083,65.742226
172012,36.705776,68.87706
172021,33.228035,69.957803
172026,30.956481,66.168925
172032,36.896969,65.665857
172041,34.014552,69.192392
172071,36.68253,69.115468
172082,35.997684,65.362643
172083,35.997684,65.362643
172084,35.997684,65.362643
172090,34.674866,70.21344
172091,34.809055,70.097949
172105,33.450916,69.377322
172107,36.183876,64.875046
172128,34.09263,70.469225
172154,34.964444,70.838333
172164,34.981057,69.621456
172168,31.363647,63.958611
172177,34.290737,70.759587
172182,34.346947,63.615452
172191,36.060909,68.593811
172206,34.613056,69.898333
172213,32.6562,65.903198
172225,31.363647,63.958611
172226,34.591139,68.95694
172236,34.103056,70.460556
172237,34.809055,70.097949
172252,35.736111,65.356944
172266,34.933955,69.819757
172282,36.728591,68.868066
172283,32.6562,65.903198
172296,35.670747,66.046353
172306,36.23828,64.864446
172307,32.667578,68.493291
172308,32.965658,69.204782
172322,36.117778,68.711944
172326,32.508056,67.8325
172327,31.132511,64.212898
172355,34.229213,70.193208
172376,31.829949,64.568109
172377,34.070499,70.699944
172378,34.150753,69.240073
172380,36.001646,65.362895
172385,34.08218,70.667035
172407,34.674866,70.21344
172414,33.542622,68.415329
172415,33.408889,68.211944
172416,32.983333,67.966667
172447,35.857001,64.550338
172452,36.001646,65.362895
172488,36.209722,65.363333
172489,31.803333,66.323611
172499,36.265677,68.0174
172507,31.60063,64.369652
172508,31.820417,64.590056
172509,35.264273,68.620107
172510,36.332451,68.763192
172514,34.417122,70.449593
172515,35.580172,68.639227
172516,35.581872,68.649852
172517,35.649155,64.266974
172535,32.677851,61.981391
172536,34.990047,63.132542
172546,34.516895,69.147011
172547,34.513279,69.32814
172549,34.453813,70.484844
172556,36.535939,65.071353
172565,34.704444,70.239444
172566,34.711389,70.251944
172567,34.667253,70.211718
172568,34.689167,70.235556
172569,34.667253,70.211718
172624,34.08218,70.667035
172636,32.787478,62.750543
172639,35.492018,63.404299
172652,35.957778,64.745833
172656,36.060909,68.593811
172657,31.631083,65.742226
172659,35.58567,63.328087
172676,36.703552,68.847084
172677,36.079561,64.905955
172678,32.36822,65.703389
172685,34.229213,70.193208
172686,34.263149,70.78821
172687,34.385197,70.243914
172692,34.08218,70.667035
172693,34.108611,70.666667
172694,34.074979,70.69829
172695,34.091049,70.69136
172724,36.001646,65.362895
172735,34.516895,69.147011
172736,34.417122,70.449593
172770,34.516895,69.147011
172785,37.035833,64.942222
172804,35.966537,65.46034
172805,35.96834,65.480646
172815,33.191181,68.089484
172833,31.589827,64.337952
172834,34.08218,70.667035
172860,32.015556,67.116667
172861,33.335258,69.928467
172872,32.492952,62.067757
172890,34.352865,62.204029
172917,34.516895,69.147011
172919,34.335648,70.458763
172923,34.195841,70.787515
172925,34.516895,69.147011
172944,32.740789,67.624498
172955,32.845727,66.050109
172962,36.23828,64.864446
172963,36.507414,65.000854
172970,33.503654,68.598741
172979,36.067897,65.649836
172991,34.370913,63.197323
173013,36.001646,65.362895
173022,31.60063,64.369652
173040,33.45715,69.989929
173041,34.475151,70.362976
173071,32.372482,65.67716
173078,34.960564,70.698455
173099,31.86668,64.19415
173100,32.708333,65.863611
173114,36.187668,65.350536
173115,36.217655,65.933037
173125,32.222282,62.168857
173128,32.504199,67.416011
173133,33.02242,69.201827
173147,37.339167,69.5825
173164,31.825871,64.576431
173170,34.351349,68.238534
173194,34.689769,70.145581
173201,31.630932,64.258698
173202,32.36446,65.706579
173203,37.060393,68.819884
173205,34.195841,70.787515
173246,36.611544,68.896453
173249,37.339167,69.5825
173264,36.001646,65.362895
173265,34.230531,69.114971
173273,37.339167,69.5825
173274,34.0875,70.280556
173275,32.806121,67.773521
173276,35.670747,66.046353
173297,32.493611,62.151667
173310,33.26308,68.572411
173311,34.450346,70.460449
173312,34.215777,71.026005
173325,34.317372,70.785014
173344,34.977778,69.2225
173346,37.318238,70.385732
173358,31.980761,65.564515
173369,34.351349,68.238534
173382,35.58567,63.328087
173383,35.58567,63.328087
173384,35.58567,63.328087
173388,31.632052,65.703159
173412,34.516895,69.147011
173430,34.099578,64.905955
173450,31.823984,67.775917
173451,33.198026,62.362931
173471,37.364167,69.558889
173480,31.631083,65.742226
173501,37.342958,69.565244
173516,33.346389,69.498333
173523,34.117682,70.464072
173524,34.235278,70.533611
173525,37.459966,69.526124
173571,33.3359,68.605202
173576,34.521317,65.249245
173586,33.509963,70.121765
173604,34.516895,69.147011
173609,33.1782,68.752533
173618,35.978245,65.40889
173637,31.320556,65.961111
173656,33.696641,63.092771
173665,37.345278,69.535
173713,31.825871,64.576431
173740,36.001646,65.362895
173741,35.978245,65.40889
173742,35.958611,65.449167
173743,36.001646,65.362895
173750,36.540106,66.656716
173756,34.093209,70.659455
173764,31.631083,65.742226
173784,34.870669,71.12267
173785,36.569791,66.683999
173798,35.978245,65.40889
173799,35.984106,65.395146
173809,34.516895,69.147011
173810,34.516895,69.147011
173816,34.187222,70.823056
173817,31.80262,66.324715
173820,36.209722,65.363333
173827,34.516895,69.147011
173837,31.919722,67.156111
173838,34.516895,69.147011
173842,36.705776,68.87706
173849,34.516895,69.147011
173882,31.488245,64.321492
173885,33.706199,69.383108
173896,31.60063,64.369652
173915,34.265707,70.754949
173921,33.286335,68.457687
173922,35.167134,63.769538
173927,36.056023,65.961548
173928,35.97287,65.798294
173932,34.150753,69.240073
173943,34.014552,69.192392
173948,36.001646,65.362895
173956,36.5725,69.041389
173957,36.181716,65.818925
173960,34.516895,69.147011
173962,34.08218,70.667035
173977,34.516895,69.147011
174001,32.380833,66.336389
174009,36.150292,65.716003
174043,34.868622,63.53093
174044,31.908191,67.158049
174045,31.908191,67.158049
174053,34.516895,69.147011
174055,34.346722,62.197315
174063,32.984042,69.430782
174064,32.984042,69.430782
174065,32.984042,69.430782
174066,32.984042,69.430782
174067,32.984042,69.430782
174073,37.337725,69.577089
174074,32.591159,65.956724
174076,34.818085,70.353251
174086,33.048333,68.653333
174100,36.70993,67.1157
174103,36.975638,70.926938
174140,34.667253,70.211718
174160,32.37001,62.128456
174202,33.335258,69.928467
174207,37.359437,69.494119
174208,37.359437,69.494119
174209,37.359437,69.494119
174219,34.434884,70.647555
174236,31.499713,65.000854
174255,34.512778,70.564444
174270,34.263149,70.78821
174311,33.969093,68.950979
174312,33.999937,69.019532
174318,36.545763,71.340871
174342,36.298439,68.638029
174344,34.283562,69.883565
174345,34.229213,70.193208
174350,37.339898,69.565776
174358,34.293728,70.382794
174359,34.264167,70.361944
174360,34.516895,69.147011
174361,36.060909,68.593811
174364,34.292255,70.379683
174365,34.417122,70.449593
174378,34.303501,70.715721
174380,35.785172,63.689539
174420,34.516895,69.147011
174421,34.516895,69.147011
174422,34.495324,69.273924
174433,34.516895,69.147011
174442,33.376511,63.522394
174447,36.675299,66.559906
174449,31.631083,65.742226
174450,34.516895,69.147011
174455,37.181372,70.614918
174456,32.90586,68.163364
174460,35.202659,71.00626
174474,36.969327,68.510518
174479,31.573084,64.428911
174494,34.064349,70.644179
174511,31.631083,65.742226
174514,31.631083,65.742226
174520,35.142537,63.125349
174530,33.335258,69.928467
174539,36.71872,68.990458
174542,31.631083,65.742226
174565,35.018158,69.168991
174566,34.37005,70.53735
174578,31.002735,66.405617
174579,31.631083,65.742226
174588,30.974178,66.437027
174604,33.621068,62.666998
174605,31.746087,65.722945
174606,32.021965,65.112605
174609,34.361565,61.744975
174635,36.219269,69.186501
174653,34.346722,62.197315
174655,34.516895,69.147011
174666,35.641951,67.792109
174692,34.19056,69.090227
174693,34.516895,69.147011
174699,34.836984,69.172857
174702,34.674866,70.21344
174708,36.163568,65.345432
174709,32.37001,62.128456
174710,32.863024,63.756833
174711,33.179276,63.769538
174734,36.06182,68.67087
174738,34.516895,69.147011
174739,34.417122,70.449593
174745,33.966155,69.806133
174767,34.199444,70.161944
174773,35.039768,71.242452
174774,34.910931,71.127397
174775,34.920175,70.764424
174776,34.879552,71.235148
174777,34.988941,70.911217
174778,31.630932,64.258698
174801,34.870895,63.457943
174802,35.921051,64.774544
174818,31.631083,65.742226
174819,31.631083,65.742226
174820,35.093793,69.710425
174821,34.417122,70.449593
174822,34.802035,70.342361
174828,34.875656,71.152008
174829,36.219269,69.186501
174874,34.417122,70.449593
174876,36.412341,64.89436
174885,36.864838,66.197548
174886,36.832877,66.265247
174887,36.163568,65.345432
174888,36.001646,65.362895
174901,34.516895,69.147011
174923,34.195751,70.786385
174930,34.343164,61.935658
174945,33.266693,62.356516
174946,31.57276,67.042618
174961,33.34526,68.163135
174962,33.4917,68.64863
174963,32.914526,68.06181
174964,33.677655,68.670588
174965,33.542622,68.415329
174972,32.650245,67.755904
174973,34.120278,69.139167
174974,35.018158,69.168991
174976,35.811519,64.706682
174978,34.796309,69.6569
174979,37.56955,70.588014
175011,32.6562,65.903198
175015,33.598633,69.228996
175016,34.516895,69.147011
175019,32.499057,67.421144
175020,32.551368,66.990682
175021,32.525912,66.748406
175022,32.499057,67.421144
175023,32.100204,66.901016
175024,32.108187,66.906966
175061,32.066014,64.852646
175064,34.516895,69.147011
175066,33.193142,68.101852
175099,34.037983,69.021027
175100,33.568622,68.416808
175101,35.378056,64.774444
175129,32.120754,65.919966
175130,31.538883,64.897282
175132,34.111003,64.317224
175134,35.207515,63.059132
175136,34.516895,69.147011
175138,34.516895,69.147011
175140,35.120148,63.462097
175154,36.791562,68.829434
175155,33.542622,68.415329
175161,35.120148,63.462097
175162,35.120148,63.462097
175171,36.465863,70.291704
175177,31.606645,64.80625
175185,33.571462,68.419089
175201,36.986063,69.175724
175214,36.522094,69.073162
175215,36.704582,69.070664
175216,36.697334,69.107185
175218,34.828406,63.435427
175219,32.252233,63.855853
175220,36.705776,68.87706
175237,33.703136,62.278654
175238,34.078889,70.577778
175239,32.125717,65.925926
175249,35.737859,63.828646
175250,35.714688,63.765307
175273,33.335258,69.928467
175274,32.043132,67.278618
175291,32.955207,65.603337
175294,34.143281,70.607179
175308,33.025909,61.206865
175309,32.066014,64.852646
175310,34.349788,63.140927
175317,34.005708,69.210167
175319,32.699644,68.481245
175362,36.210026,64.862505
175368,31.662216,64.260976
175369,34.195751,70.786385
175371,36.313611,69.260278
175384,34.516895,69.147011
175392,34.228862,70.193076
175404,34.383889,70.243611
175415,34.516895,69.147011
175441,33.77979,69.95015
175446,33.11832,68.336285
175448,34.540358,65.657824
175465,34.402478,70.49607
175516,31.631083,65.742226
175517,34.516895,69.147011
175534,36.705776,68.87706
175551,32.534309,62.315231
175552,32.475288,62.202118
175554,37.181893,68.913817
175559,36.705776,68.87706
175560,34.954673,69.23065
175561,31.363647,63.958611
175562,37.178673,68.916905
175563,37.178673,68.916905
175593,33.235271,67.374947
175594,35.828398,64.689908
175595,34.346722,62.197315
175636,34.516895,69.147011
175637,36.076589,64.905702
175638,35.857001,64.550338
175650,36.705776,68.87706
175655,35.960781,66.222809
175660,32.388485,62.012798
175679,34.227645,70.192734
175680,34.41666,70.30748
175694,36.959546,65.062989
175713,33.598633,69.228996
175715,35.845912,64.918892
175717,34.516895,69.147011
175763,34.082127,70.666829
175764,34.241376,69.97031
175768,31.830864,64.574874
175780,34.473461,68.65028
175783,30.622013,64.031136
175788,36.954285,65.126399
175789,35.826082,64.70736
175790,34.126691,69.654379
175791,34.516895,69.147011
175792,31.60063,64.369652
175793,35.972369,69.764435
175819,33.969093,68.950979
175822,33.598633,69.228996
175835,34.193534,70.798226
175836,34.360379,68.718186
175842,34.963098,68.810885
175843,34.171831,70.621679
175844,34.846589,71.097317
175846,34.516895,69.147011
175851,36.078782,64.851998
175883,33.193142,68.101852
175884,33.470109,68.66216
175885,36.105133,66.286716
175909,32.689514,68.327637
175911,32.61797,65.872375
175915,34.516895,69.147011
175916,33.542622,68.415329
175917,33.289418,68.886901
175926,33.302954,62.160773
175944,34.516895,69.147011
175952,34.088365,68.754116
175954,37.137539,69.372673
175955,36.820141,68.682091
175956,37.066039,69.421306
175957,37.155468,69.377472
175958,33.542622,68.415329
175982,34.973595,65.617928
175983,34.917981,68.856681
175993,34.83084,70.363266
175994,34.301686,70.658528
175999,35.98249,65.411404
176001,36.238279,64.864563
176002,36.238471,64.86486
176003,35.564601,64.431892
176004,35.740978,63.818264
176005,32.912468,69.260803
176017,36.652945,67.028912
176019,34.021194,68.999535
176025,36.783157,66.397613
176027,36.079561,64.905955
176065,34.516895,69.147011
176069,33.598633,69.228996
176079,36.032814,65.017921
176083,34.278633,62.615268
176101,34.963067,69.250085
176102,30.959932,61.86895
176117,32.983558,67.965358
176118,33.641363,70.058944
176123,36.000691,65.362659
176124,32.629753,62.490807
176126,35.206262,61.611646
176127,37.129856,69.415657
176128,36.820141,68.682091
176129,36.990141,69.397697
176133,37.344592,69.537795
176134,37.344989,69.537335
176135,37.344592,69.537795
176136,37.344592,69.537795
176145,34.417122,70.449593
176148,31.724621,64.775998
176149,34.93383,69.232788
176158,33.542622,68.415329
176200,34.516895,69.147011
176202,34.184841,69.077995
176207,34.417122,70.449593
176211,35.857001,64.550338
176212,35.649546,63.91133
176213,35.564601,64.431892
176214,35.667321,65.277247
176215,36.23828,64.864446
176216,36.403158,64.895584
176229,31.60063,64.369652
176290,32.480517,62.027764
176295,34.521317,65.249245
176314,34.195751,70.786385
176329,34.332082,63.825486
176341,35.870789,64.74675
176368,33.449841,70.064041
176373,31.508707,62.700645
176374,35.870789,64.74675
